site,Month,P,T,F,RAIN,SNOW,PACK,MELT,W,PET,W - PET,SOIL,/\SOIL,ET,W-ET-/\SOIL,D,year
BIBE-NLM,7,47.38344014,28.29134337,1,47.38344014,0,0,0,47.38344014,162.7120665,-115.3286264,0,0,47.38344014,0,115.3286264,1994
BIBE-NLM,8,45.03804207,27.50765903,1,45.03804207,0,0,0,45.03804207,155.8416213,-110.8035792,0,0,45.03804207,0,110.8035792,1994
BIBE-NLM,9,38.31594788,25.15907046,1,38.31594788,0,0,0,38.31594788,132.3122994,-93.99635152,0,0,38.31594788,0,93.99635152,1994
BIBE-NLM,10,31.13340993,19.6104898,1,31.13340993,0,0,0,31.13340993,99.37586781,-68.24245787,0,0,31.13340993,0,68.24245787,1994
BIBE-NLM,11,9.189429262,14.37421537,1,9.189429262,0,0,0,9.189429262,70.2246448,-61.03521554,0,0,9.189429262,0,61.03521554,1994
BIBE-NLM,12,11.92029508,10.07818013,1,11.92029508,0,0,0,11.92029508,55.4933703,-43.57307522,0,0,11.92029508,0,43.57307522,1994
BIBE-NLM,1,12.72392053,9.399699894,1,12.72392053,0,0,0,12.72392053,53.14483742,-40.42091689,0,0,12.72392053,0,40.42091689,1995
BIBE-NLM,2,12.86288384,11.99294938,1,12.86288384,0,0,0,12.86288384,56.55472086,-43.69183702,0,0,12.86288384,0,43.69183702,1995
BIBE-NLM,3,10.36434522,16.13497627,1,10.36434522,0,0,0,10.36434522,80.7787109,-70.41436568,0,0,10.36434522,0,70.41436568,1995
BIBE-NLM,4,8.493770891,20.66862968,1,8.493770891,0,0,0,8.493770891,102.315078,-93.82130716,0,0,8.493770891,0,93.82130716,1995
BIBE-NLM,5,25.59900524,25.17677066,1,25.59900524,0,0,0,25.59900524,136.8588812,-111.259876,0,0,25.59900524,0,111.259876,1995
BIBE-NLM,6,39.82352325,28.08344462,1,39.82352325,0,0,0,39.82352325,155.6754151,-115.8518918,0,0,39.82352325,0,115.8518918,1995
BIBE-NLM,7,43.68797823,28.14978342,1,43.68797823,0,0,0,43.68797823,161.4521426,-117.7641644,0,0,43.68797823,0,117.7641644,1995
BIBE-NLM,8,53.13757487,27.69198879,1,53.13757487,0,0,0,53.13757487,157.4347913,-104.2972164,0,0,53.13757487,0,104.2972164,1995
BIBE-NLM,9,28.67338207,24.8763017,1,28.67338207,0,0,0,28.67338207,130.2223049,-101.5489229,0,0,28.67338207,0,101.5489229,1995
BIBE-NLM,10,31.40798135,19.91630987,1,31.40798135,0,0,0,31.40798135,101.1762824,-69.76830103,0,0,31.40798135,0,69.76830103,1995
BIBE-NLM,11,4.889489773,14.23395943,1,4.889489773,0,0,0,4.889489773,69.62276437,-64.7332746,0,0,4.889489773,0,64.7332746,1995
BIBE-NLM,12,9.264273539,10.02534871,1,9.264273539,0,0,0,9.264273539,55.30731399,-46.04304045,0,0,9.264273539,0,46.04304045,1995
BIBE-NLM,1,14.02074191,9.163328552,1,14.02074191,0,0,0,14.02074191,52.34719176,-38.32644985,0,0,14.02074191,0,38.32644985,1996
BIBE-NLM,2,21.73858708,11.90671016,1,21.73858708,0,0,0,21.73858708,56.25035622,-34.51176914,0,0,21.73858708,0,34.51176914,1996
BIBE-NLM,3,7.234323214,16.70889853,1,7.234323214,0,0,0,7.234323214,83.62410824,-76.38978502,0,0,7.234323214,0,76.38978502,1996
BIBE-NLM,4,13.20329702,20.57671247,1,13.20329702,0,0,0,13.20329702,101.7681872,-88.56489018,0,0,13.20329702,0,88.56489018,1996
BIBE-NLM,5,33.19310494,25.22488231,1,33.19310494,0,0,0,33.19310494,137.2296051,-104.0365001,0,0,33.19310494,0,104.0365001,1996
BIBE-NLM,6,59.72989296,27.82319692,1,59.72989296,0,0,0,59.72989296,153.4619316,-93.73203861,0,0,59.72989296,0,93.73203861,1996
BIBE-NLM,7,41.59305379,28.26952305,1,41.59305379,0,0,0,41.59305379,162.5173112,-120.9242574,0,0,41.59305379,0,120.9242574,1996
BIBE-NLM,8,54.01322429,27.68244678,1,54.01322429,0,0,0,54.01322429,157.3519775,-103.3387532,0,0,54.01322429,0,103.3387532,1996
BIBE-NLM,9,44.53744157,25.04312574,1,44.53744157,0,0,0,44.53744157,131.4518683,-86.91442674,0,0,44.53744157,0,86.91442674,1996
BIBE-NLM,10,38.15692849,20.01300881,1,38.15692849,0,0,0,38.15692849,101.7513919,-63.59446344,0,0,38.15692849,0,63.59446344,1996
BIBE-NLM,11,13.54408602,14.31405675,1,13.54408602,0,0,0,13.54408602,69.9659363,-56.42185028,0,0,13.54408602,0,56.42185028,1996
BIBE-NLM,12,8.21761658,9.472625388,1,8.21761658,0,0,0,8.21761658,53.3930506,-45.17543402,0,0,8.21761658,0,45.17543402,1996
BIBE-NLM,1,13.9105221,9.124501653,1,13.9105221,0,0,0,13.9105221,52.21716886,-38.30664677,0,0,13.9105221,0,38.30664677,1997
BIBE-NLM,2,7.588066001,12.6015755,1,7.588066001,0,0,0,7.588066001,58.74367167,-51.15560567,0,0,7.588066001,0,51.15560567,1997
BIBE-NLM,3,16.68618246,15.62596755,1,16.68618246,0,0,0,16.68618246,78.32562973,-61.63944726,0,0,16.68618246,0,61.63944726,1997
BIBE-NLM,4,10.86975394,20.35756925,1,10.86975394,0,0,0,10.86975394,100.4744874,-89.6047335,0,0,10.86975394,0,89.6047335,1997
BIBE-NLM,5,32.25605574,25.00681955,1,32.25605574,0,0,0,32.25605574,135.5562107,-103.300155,0,0,32.25605574,0,103.300155,1997
BIBE-NLM,6,38.02309796,28.10963025,1,38.02309796,0,0,0,38.02309796,155.8996412,-117.8765433,0,0,38.02309796,0,117.8765433,1997
BIBE-NLM,7,62.65633115,28.18173767,1,62.65633115,0,0,0,62.65633115,161.7358104,-99.07947924,0,0,62.65633115,0,99.07947924,1997
BIBE-NLM,8,57.16669344,27.64437563,1,57.16669344,0,0,0,57.16669344,157.0219353,-99.85524188,0,0,57.16669344,0,99.85524188,1997
BIBE-NLM,9,37.97510424,24.4315596,1,37.97510424,0,0,0,37.97510424,126.9925948,-89.01749055,0,0,37.97510424,0,89.01749055,1997
BIBE-NLM,10,24.4453059,20.39056345,1,24.4453059,0,0,0,24.4453059,104.0239665,-79.57866063,0,0,24.4453059,0,79.57866063,1997
BIBE-NLM,11,6.772017527,14.30310315,1,6.772017527,0,0,0,6.772017527,69.91891997,-63.14690245,0,0,6.772017527,0,63.14690245,1997
BIBE-NLM,12,11.41724995,9.799250523,1,11.41724995,0,0,0,11.41724995,54.51717376,-43.09992381,0,0,11.41724995,0,43.09992381,1997
BIBE-NLM,1,14.22028423,9.649153137,1,14.22028423,0,0,0,14.22028423,53.99806579,-39.77778156,0,0,14.22028423,0,39.77778156,1998
BIBE-NLM,2,12.95998283,11.85864784,1,12.95998283,0,0,0,12.95998283,56.08134717,-43.12136434,0,0,12.95998283,0,43.12136434,1998
BIBE-NLM,3,7.091689633,16.69789311,1,7.091689633,0,0,0,7.091689633,83.56874086,-76.47705123,0,0,7.091689633,0,76.47705123,1998
BIBE-NLM,4,9.193772182,21.22628487,1,9.193772182,0,0,0,9.193772182,105.6876858,-96.49391366,0,0,9.193772182,0,96.49391366,1998
BIBE-NLM,5,24.36469311,25.94828976,1,24.36469311,0,0,0,24.36469311,142.9088246,-118.5441315,0,0,24.36469311,0,118.5441315,1998
BIBE-NLM,6,26.34867313,28.42002708,1,26.34867313,0,0,0,26.34867313,158.578742,-132.2300689,0,0,26.34867313,0,132.2300689,1998
BIBE-NLM,7,38.48403689,28.56242501,1,38.48403689,0,0,0,38.48403689,165.1483326,-126.6642958,0,0,38.48403689,0,126.6642958,1998
BIBE-NLM,8,54.76143246,27.83373334,1,54.76143246,0,0,0,54.76143246,158.6693866,-103.9079541,0,0,54.76143246,0,103.9079541,1998
BIBE-NLM,9,30.21667999,24.77284983,1,30.21667999,0,0,0,30.21667999,129.4648013,-99.24812135,0,0,30.21667999,0,99.24812135,1998
BIBE-NLM,10,26.63971715,20.30415219,1,26.63971715,0,0,0,26.63971715,103.5000125,-76.8602954,0,0,26.63971715,0,76.8602954,1998
BIBE-NLM,11,17.32634353,14.36707975,1,17.32634353,0,0,0,17.32634353,70.19391524,-52.86757171,0,0,17.32634353,0,52.86757171,1998
BIBE-NLM,12,14.73059855,9.830879408,1,14.73059855,0,0,0,14.73059855,54.62711293,-39.89651438,0,0,14.73059855,0,39.89651438,1998
BIBE-NLM,1,12.3227447,9.513415232,1,12.3227447,0,0,0,12.3227447,53.53232405,-41.20957935,0,0,12.3227447,0,41.20957935,1999
BIBE-NLM,2,7.945662898,12.82730081,1,7.945662898,0,0,0,7.945662898,59.57398121,-51.62831831,0,0,7.945662898,0,51.62831831,1999
BIBE-NLM,3,11.39278963,16.03837898,1,11.39278963,0,0,0,11.39278963,80.30813186,-68.91534223,0,0,11.39278963,0,68.91534223,1999
BIBE-NLM,4,16.93026864,20.62276121,1,16.93026864,0,0,0,16.93026864,102.0418528,-85.11158417,0,0,16.93026864,0,85.11158417,1999
BIBE-NLM,5,25.17642945,25.63547582,1,25.17642945,0,0,0,25.17642945,140.4287189,-115.2522894,0,0,25.17642945,0,115.2522894,1999
BIBE-NLM,6,32.92449011,28.2344765,1,32.92449011,0,0,0,32.92449011,156.972508,-124.0480179,0,0,32.92449011,0,124.0480179,1999
BIBE-NLM,7,32.30769413,28.77923791,1,32.30769413,0,0,0,32.30769413,167.1193375,-134.8116434,0,0,32.30769413,0,134.8116434,1999
BIBE-NLM,8,59.38195263,27.84764252,1,59.38195263,0,0,0,59.38195263,158.7909821,-99.40902946,0,0,59.38195263,0,99.40902946,1999
BIBE-NLM,9,38.81224204,24.69537435,1,38.81224204,0,0,0,38.81224204,128.8999893,-90.08774726,0,0,38.81224204,0,90.08774726,1999
BIBE-NLM,10,46.86148071,20.28936571,1,46.86148071,0,0,0,46.86148071,103.4105834,-56.54910268,0,0,46.86148071,0,56.54910268,1999
BIBE-NLM,11,20.04007178,13.26946116,1,20.04007178,0,0,0,20.04007178,65.60353028,-45.5634585,0,0,20.04007178,0,45.5634585,1999
BIBE-NLM,12,7.926347871,9.375418977,1,7.926347871,0,0,0,7.926347871,53.06241644,-45.13606857,0,0,7.926347871,0,45.13606857,1999
BIBE-NLM,1,11.60053952,9.782085566,1,11.60053952,0,0,0,11.60053952,54.45759044,-42.85705092,0,0,11.60053952,0,42.85705092,2000
BIBE-NLM,2,10.10906552,12.32940595,1,10.10906552,0,0,0,10.10906552,57.75588429,-47.64681877,0,0,10.10906552,0,47.64681877,2000
BIBE-NLM,3,7.934049575,16.40036161,1,7.934049575,0,0,0,7.934049575,82.08385261,-74.14980304,0,0,7.934049575,0,74.14980304,2000
BIBE-NLM,4,14.29452668,21.16673088,1,14.29452668,0,0,0,14.29452668,105.3230002,-91.02847352,0,0,14.29452668,0,91.02847352,2000
BIBE-NLM,5,33.63959146,25.26893234,1,33.63959146,0,0,0,33.63959146,137.5697892,-103.9301977,0,0,33.63959146,0,103.9301977,2000
BIBE-NLM,6,36.28754137,28.45479144,1,36.28754137,0,0,0,36.28754137,158.8812459,-122.5937046,0,0,36.28754137,0,122.5937046,2000
BIBE-NLM,7,40.30760351,28.81681811,1,40.30760351,0,0,0,40.30760351,167.4630159,-127.1554124,0,0,40.30760351,0,127.1554124,2000
BIBE-NLM,8,38.41122699,28.07240692,1,38.41122699,0,0,0,38.41122699,160.7670156,-122.3557886,0,0,38.41122699,0,122.3557886,2000
BIBE-NLM,9,36.78454698,24.75645109,1,36.78454698,0,0,0,36.78454698,129.3450738,-92.56052686,0,0,36.78454698,0,92.56052686,2000
BIBE-NLM,10,20.95974995,20.53146466,1,20.95974995,0,0,0,20.95974995,104.8832284,-83.92347842,0,0,20.95974995,0,83.92347842,2000
BIBE-NLM,11,12.31375344,14.04175448,1,12.31375344,0,0,0,12.31375344,68.8052169,-56.49146347,0,0,12.31375344,0,56.49146347,2000
BIBE-NLM,12,12.84485648,10.14684648,1,12.84485648,0,0,0,12.84485648,55.73600499,-42.89114851,0,0,12.84485648,0,42.89114851,2000
BIBE-NLM,1,12.23908623,8.903663094,1,12.23908623,0,0,0,12.23908623,51.48295489,-39.24386866,0,0,12.23908623,0,39.24386866,2001
BIBE-NLM,2,10.26786619,11.90961955,1,10.26786619,0,0,0,10.26786619,56.26060114,-45.99273495,0,0,10.26786619,0,45.99273495,2001
BIBE-NLM,3,14.75706567,15.82431818,1,14.75706567,0,0,0,14.75706567,79.27376814,-64.51670247,0,0,14.75706567,0,64.51670247,2001
BIBE-NLM,4,17.30741518,20.69313525,1,17.30741518,0,0,0,17.30741518,102.4613091,-85.15389389,0,0,17.30741518,0,85.15389389,2001
BIBE-NLM,5,29.24598478,25.63374521,1,29.24598478,0,0,0,29.24598478,140.4151015,-111.1691167,0,0,29.24598478,0,111.1691167,2001
BIBE-NLM,6,41.00043676,28.02086662,1,41.00043676,0,0,0,41.00043676,155.140684,-114.1402472,0,0,41.00043676,0,114.1402472,2001
BIBE-NLM,7,46.72764838,28.45096042,1,46.72764838,0,0,0,46.72764838,164.1428154,-117.415167,0,0,46.72764838,0,117.415167,2001
BIBE-NLM,8,71.58086519,27.74909021,1,71.58086519,0,0,0,71.58086519,157.9311491,-86.35028393,0,0,71.58086519,0,86.35028393,2001
BIBE-NLM,9,33.53137847,25.47105003,1,33.53137847,0,0,0,33.53137847,134.6516051,-101.1202267,0,0,33.53137847,0,101.1202267,2001
BIBE-NLM,10,33.9873272,20.23099136,1,33.9873272,0,0,0,33.9873272,103.0581842,-69.07085695,0,0,33.9873272,0,69.07085695,2001
BIBE-NLM,11,11.10816555,13.64649518,1,11.10816555,0,0,0,11.10816555,67.15007905,-56.04191349,0,0,11.10816555,0,56.04191349,2001
BIBE-NLM,12,9.737412614,9.92542983,1,9.737412614,0,0,0,9.737412614,54.95691126,-45.21949865,0,0,9.737412614,0,45.21949865,2001
BIBE-NLM,1,10.38414326,9.50962394,1,10.38414326,0,0,0,10.38414326,53.51936571,-43.13522245,0,0,10.38414326,0,43.13522245,2002
BIBE-NLM,2,14.98523743,11.69521975,1,14.98523743,0,0,0,14.98523743,55.50995171,-40.52471428,0,0,14.98523743,0,40.52471428,2002
BIBE-NLM,3,9.340268464,15.87133489,1,9.340268464,0,0,0,9.340268464,79.49996409,-70.15969562,0,0,9.340268464,0,70.15969562,2002
BIBE-NLM,4,14.04599395,20.60809987,1,14.04599395,0,0,0,14.04599395,101.9546524,-87.90865841,0,0,14.04599395,0,87.90865841,2002
BIBE-NLM,5,35.35174944,25.45640052,1,35.35174944,0,0,0,35.35174944,139.0256678,-103.6739184,0,0,35.35174944,0,103.6739184,2002
BIBE-NLM,6,54.95715662,27.86516279,1,54.95715662,0,0,0,54.95715662,153.8170258,-98.85986915,0,0,54.95715662,0,98.85986915,2002
BIBE-NLM,7,49.75587189,28.23954352,1,49.75587189,0,0,0,49.75587189,162.2500578,-112.4941859,0,0,49.75587189,0,112.4941859,2002
BIBE-NLM,8,50.01753012,27.7226137,1,50.01753012,0,0,0,50.01753012,157.7008335,-107.6833034,0,0,50.01753012,0,107.6833034,2002
BIBE-NLM,9,39.57578536,25.21485008,1,39.57578536,0,0,0,39.57578536,132.7279652,-93.15217979,0,0,39.57578536,0,93.15217979,2002
BIBE-NLM,10,29.14204933,19.97785886,1,29.14204933,0,0,0,29.14204933,101.5420148,-72.39996543,0,0,29.14204933,0,72.39996543,2002
BIBE-NLM,11,9.412946603,14.40359372,1,9.412946603,0,0,0,9.412946603,70.35128554,-60.93833894,0,0,9.412946603,0,60.93833894,2002
BIBE-NLM,12,7.368895677,10.3530506,1,7.368895677,0,0,0,7.368895677,56.47018188,-49.1012862,0,0,7.368895677,0,49.1012862,2002
BIBE-NLM,1,10.3238395,10.14056057,1,10.3238395,0,0,0,10.3238395,55.71375528,-45.38991578,0,0,10.3238395,0,45.38991578,2003
BIBE-NLM,2,9.063365214,12.62590915,1,9.063365214,0,0,0,9.063365214,58.83269535,-49.76933014,0,0,9.063365214,0,49.76933014,2003
BIBE-NLM,3,12.07672075,16.00755509,1,12.07672075,0,0,0,12.07672075,80.15847172,-68.08175097,0,0,12.07672075,0,68.08175097,2003
BIBE-NLM,4,6.478821507,21.0721553,1,6.478821507,0,0,0,6.478821507,104.7460858,-98.26726433,0,0,6.478821507,0,98.26726433,2003
BIBE-NLM,5,36.95338387,25.43235378,1,36.95338387,0,0,0,36.95338387,138.8381832,-101.8847994,0,0,36.95338387,0,101.8847994,2003
BIBE-NLM,6,29.92319191,28.87792849,1,29.92319191,0,0,0,29.92319191,162.6030744,-132.6798825,0,0,29.92319191,0,132.6798825,2003
BIBE-NLM,7,26.45547642,29.20334768,1,26.45547642,0,0,0,26.45547642,171.0332403,-144.5777639,0,0,26.45547642,0,144.5777639,2003
BIBE-NLM,8,76.38848194,27.93224637,1,76.38848194,0,0,0,76.38848194,159.5323224,-83.14384046,0,0,76.38848194,0,83.14384046,2003
BIBE-NLM,9,31.14998071,24.89340996,1,31.14998071,0,0,0,31.14998071,130.347943,-99.19796233,0,0,31.14998071,0,99.19796233,2003
BIBE-NLM,10,32.30638793,20.14473412,1,32.30638793,0,0,0,32.30638793,102.5393561,-70.23296814,0,0,32.30638793,0,70.23296814,2003
BIBE-NLM,11,7.970939514,14.44551013,1,7.970939514,0,0,0,7.970939514,70.53231629,-62.56137678,0,0,7.970939514,0,62.56137678,2003
BIBE-NLM,12,8.620462368,10.37303907,1,8.620462368,0,0,0,8.620462368,56.54179416,-47.92133179,0,0,8.620462368,0,47.92133179,2003
BIBE-NLM,1,10.04964423,9.69620792,1,10.04964423,0,0,0,10.04964423,54.16033932,-44.11069508,0,0,10.04964423,0,44.11069508,2004
BIBE-NLM,2,11.9484914,11.80765231,1,11.9484914,0,0,0,11.9484914,55.90250562,-43.95401422,0,0,11.9484914,0,43.95401422,2004
BIBE-NLM,3,9.191792235,16.05843686,1,9.191792235,0,0,0,9.191792235,80.40564928,-71.21385704,0,0,9.191792235,0,71.21385704,2004
BIBE-NLM,4,16.42718411,21.53799243,1,16.42718411,0,0,0,16.42718411,107.6142805,-91.18709636,0,0,16.42718411,0,91.18709636,2004
BIBE-NLM,5,32.36346858,25.42920503,1,32.36346858,0,0,0,32.36346858,138.8136496,-106.450181,0,0,32.36346858,0,106.450181,2004
BIBE-NLM,6,41.25216159,28.40602435,1,41.25216159,0,0,0,41.25216159,158.4570362,-117.2048746,0,0,41.25216159,0,117.2048746,2004
BIBE-NLM,7,54.62135698,28.40993369,1,54.62135698,0,0,0,54.62135698,163.77404,-109.152683,0,0,54.62135698,0,109.152683,2004
BIBE-NLM,8,40.87623062,28.32841054,1,40.87623062,0,0,0,40.87623062,163.0433654,-122.1671348,0,0,40.87623062,0,122.1671348,2004
BIBE-NLM,9,35.21172473,24.87728439,1,35.21172473,0,0,0,35.21172473,130.2295187,-95.017794,0,0,35.21172473,0,95.017794,2004
BIBE-NLM,10,32.75226473,20.03587605,1,32.75226473,0,0,0,32.75226473,101.8878048,-69.13554008,0,0,32.75226473,0,69.13554008,2004
BIBE-NLM,11,13.85202189,14.08826055,1,13.85202189,0,0,0,13.85202189,69.0022646,-55.15024271,0,0,13.85202189,0,55.15024271,2004
BIBE-NLM,12,11.05977905,9.939091689,1,11.05977905,0,0,0,11.05977905,55.00470751,-43.94492846,0,0,11.05977905,0,43.94492846,2004
BIBE-NLM,1,17.21744144,9.083677403,1,17.21744144,0,0,0,17.21744144,52.08076016,-34.86331873,0,0,17.21744144,0,34.86331873,2005
BIBE-NLM,2,12.13234877,12.4657193,1,12.13234877,0,0,0,12.13234877,58.2487913,-46.11644253,0,0,12.13234877,0,46.11644253,2005
BIBE-NLM,3,9.102741136,16.27894452,1,9.102741136,0,0,0,9.102741136,81.48448769,-72.38174655,0,0,9.102741136,0,72.38174655,2005
BIBE-NLM,4,17.58465901,20.25831009,1,17.58465901,0,0,0,17.58465901,99.89320158,-82.30854257,0,0,17.58465901,0,82.30854257,2005
BIBE-NLM,5,32.18411018,25.49539785,1,32.18411018,0,0,0,32.18411018,139.33018,-107.1460699,0,0,32.18411018,0,107.1460699,2005
BIBE-NLM,6,26.57349737,28.81989176,1,26.57349737,0,0,0,26.57349737,162.0882114,-135.5147141,0,0,26.57349737,0,135.5147141,2005
BIBE-NLM,7,38.24952135,28.89437182,1,38.24952135,0,0,0,38.24952135,168.1741768,-129.9246555,0,0,38.24952135,0,129.9246555,2005
BIBE-NLM,8,62.90195585,27.81952798,1,62.90195585,0,0,0,62.90195585,158.5452843,-95.64332845,0,0,62.90195585,0,95.64332845,2005
BIBE-NLM,9,35.16315518,25.21465396,1,35.16315518,0,0,0,35.16315518,132.7265017,-97.56334649,0,0,35.16315518,0,97.56334649,2005
BIBE-NLM,10,22.53390774,20.64289607,1,22.53390774,0,0,0,22.53390774,105.5671032,-83.03319547,0,0,22.53390774,0,83.03319547,2005
BIBE-NLM,11,13.482603,14.35294772,1,13.482603,0,0,0,13.482603,70.13309001,-56.65048701,0,0,13.482603,0,56.65048701,2005
BIBE-NLM,12,10.61030438,9.618487401,1,10.61030438,0,0,0,10.61030438,53.89253923,-43.28223485,0,0,10.61030438,0,43.28223485,2005
BIBE-NLM,1,17.88206175,9.876923395,1,17.88206175,0,0,0,17.88206175,54.78750204,-36.90544029,0,0,17.88206175,0,36.90544029,2006
BIBE-NLM,2,10.53420317,13.82692817,1,10.53420317,0,0,0,10.53420317,63.37455211,-52.84034894,0,0,10.53420317,0,52.84034894,2006
BIBE-NLM,3,18.56246209,16.32424563,1,18.56246209,0,0,0,18.56246209,81.70766833,-63.14520624,0,0,18.56246209,0,63.14520624,2006
BIBE-NLM,4,3.821386248,20.35893504,1,3.821386248,0,0,0,3.821386248,100.4825061,-96.6611199,0,0,3.821386248,0,96.6611199,2006
BIBE-NLM,5,25.20926282,25.18371218,1,25.20926282,0,0,0,25.20926282,136.9123158,-111.703053,0,0,25.20926282,0,111.703053,2006
BIBE-NLM,6,3.695418835,29.34256337,1,3.695418835,0,0,0,3.695418835,166.7758187,-163.0803999,0,0,3.695418835,0,163.0803999,2006
BIBE-NLM,7,34.36493683,28.30886477,1,34.36493683,0,0,0,34.36493683,162.8685972,-128.5036603,0,0,34.36493683,0,128.5036603,2006
BIBE-NLM,8,31.20736831,28.03392206,1,31.20736831,0,0,0,31.20736831,160.4271832,-129.2198149,0,0,31.20736831,0,129.2198149,2006
BIBE-NLM,9,13.59598309,25.23480988,1,13.59598309,0,0,0,13.59598309,132.8769767,-119.2809936,0,0,13.59598309,0,119.2809936,2006
BIBE-NLM,10,0,20.53972089,1,0,0,0,0,0,104.933767,-104.933767,0,0,0,0,104.933767,2006
BIBE-NLM,11,8.974065453,14.30570119,1,8.974065453,0,0,0,8.974065453,69.9300691,-60.95600365,0,0,8.974065453,0,60.95600365,2006
BIBE-NLM,12,9.103696287,10.72181436,1,9.103696287,0,0,0,9.103696287,57.80410324,-48.70040696,0,0,9.103696287,0,48.70040696,2006
BIBE-NLM,1,27.18958622,8.694505556,1,27.18958622,0,0,0,27.18958622,50.79586979,-23.60628357,0,0,27.18958622,0,23.60628357,2007
BIBE-NLM,2,1.922870666,12.65219977,1,1.922870666,0,0,0,1.922870666,58.92900999,-57.00613933,0,0,1.922870666,0,57.00613933,2007
BIBE-NLM,3,1.597123176,17.58956889,1,1.597123176,0,0,0,1.597123176,88.15883244,-86.56170926,0,0,1.597123176,0,86.56170926,2007
BIBE-NLM,4,3.829575658,22.4622584,1,3.829575658,0,0,0,3.829575658,113.5060161,-109.6764404,0,0,3.829575658,0,109.6764404,2007
BIBE-NLM,5,17.72656256,26.75698291,1,17.72656256,0,0,0,17.72656256,149.4956318,-131.7690693,0,0,17.72656256,0,131.7690693,2007
BIBE-NLM,6,31.22936335,28.13450521,1,31.22936335,0,0,0,31.22936335,156.1129008,-124.8835374,0,0,31.22936335,0,124.8835374,2007
BIBE-NLM,7,15.54254395,28.70145372,1,15.54254395,0,0,0,15.54254395,166.4099077,-150.8673637,0,0,15.54254395,0,150.8673637,2007
BIBE-NLM,8,42.41401061,26.51848361,1,42.41401061,0,0,0,42.41401061,147.5264809,-105.1124703,0,0,42.41401061,0,105.1124703,2007
BIBE-NLM,9,11.69736224,24.52660777,1,11.69736224,0,0,0,11.69736224,127.6769802,-115.9796179,0,0,11.69736224,0,115.9796179,2007
BIBE-NLM,10,5.782041252,20.40418248,1,5.782041252,0,0,0,5.782041252,104.1067539,-98.3247126,0,0,5.782041252,0,98.3247126,2007
BIBE-NLM,11,40.49478564,13.11065877,1,40.49478564,0,0,0,40.49478564,64.96144253,-24.46665689,0,0,40.49478564,0,24.46665689,2007
BIBE-NLM,12,6.81851244,8.937970857,1,6.81851244,0,0,0,6.81851244,51.59642431,-44.77791187,0,0,6.81851244,0,44.77791187,2007
BIBE-NLM,1,3.666859806,10.81629924,1,3.666859806,0,0,0,3.666859806,58.15025317,-54.48339336,0,0,3.666859806,0,54.48339336,2008
BIBE-NLM,2,0,12.63383505,1,0,0,0,0,0,58.86171717,-58.86171717,0,0,0,0,58.86171717,2008
BIBE-NLM,3,14.72564542,17.29047497,1,14.72564542,0,0,0,14.72564542,86.59547971,-71.86983429,0,0,14.72564542,0,71.86983429,2008
BIBE-NLM,4,101.1015543,20.54574534,1,101.1015543,0,0,0,101.1015543,101.5845072,-0.482952897,0,0,101.1015543,0,0.482952897,2008
BIBE-NLM,5,2.029418409,25.50667921,1,2.029418409,0,0,0,2.029418409,139.4183779,-137.3889595,0,0,2.029418409,0,137.3889595,2008
BIBE-NLM,6,24.39719307,28.30875193,1,24.39719307,0,0,0,24.39719307,157.6137956,-133.2166025,0,0,24.39719307,0,133.2166025,2008
BIBE-NLM,7,27.34166515,28.27706988,1,27.34166515,0,0,0,27.34166515,162.5846471,-135.242982,0,0,27.34166515,0,135.242982,2008
BIBE-NLM,8,50.6538994,27.88191203,1,50.6538994,0,0,0,50.6538994,159.0909112,-108.4370118,0,0,50.6538994,0,108.4370118,2008
BIBE-NLM,9,2.186575562,23.91682739,1,2.186575562,0,0,0,2.186575562,123.3408809,-121.1543053,0,0,2.186575562,0,121.1543053,2008
BIBE-NLM,10,5.212978721,20.831908,1,5.212978721,0,0,0,5.212978721,106.7359013,-101.5229226,0,0,5.212978721,0,101.5229226,2008
BIBE-NLM,11,54.5338358,15.96361643,1,54.5338358,0,0,0,54.5338358,77.3666635,-22.8328277,0,0,54.5338358,0,22.8328277,2008
